,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,Price category
4170,29381786,The Rockaways,40.58409,-73.81665,Entire home/apt,65,294,2,23,1.71,69,Low price
4171,19140331,The Rockaways,40.58845,-73.79514,Entire home/apt,86,310,2,29,1.79,64,Low price
4172,27807007,The Rockaways,40.59391,-73.78824,Entire home/apt,150,357,2,38,2.41,46,Low price
4173,14340165,Throgs Neck,40.81587,-73.81532,Entire home/apt,175,8,2,28,0.79,186,Low price
4174,8239650,Throgs Neck,40.81476,-73.80001,Entire home/apt,325,266,2,54,2.19,0,Middle price
4175,3967160,Tompkinsville,40.63628,-74.07763,Entire home/apt,180,53,2,150,2.4,289,Low price
4176,18997371,Tottenville,40.50873,-74.23914,Entire home/apt,85,213,2,53,1.86,136,Low price
4177,19925397,Tremont,40.84899,-73.90375,Entire home/apt,250,28,2,58,2.26,347,Middle price
4178,25049405,Tribeca,40.71612,-74.01054,Entire home/apt,500,4,2,1,0.06,361,High price
4179,4274589,Tribeca,40.71743,-74.00623,Entire home/apt,215,27,2,23,0.37,0,Middle price
4180,25917234,Tribeca,40.71785,-74.00549,Entire home/apt,275,236,2,28,1.57,7,Middle price
4181,741797,Tribeca,40.71729,-74.00424,Entire home/apt,259,353,2,21,0.24,5,Middle price
4182,16865916,Upper East Side,40.76516,-73.95868,Entire home/apt,279,2,2,9,0.29,362,Middle price
4183,1056445,Upper East Side,40.77014,-73.96222,Entire home/apt,300,4,2,85,1.06,161,Middle price
4184,7024138,Upper East Side,40.78402,-73.94974,Entire home/apt,222,12,2,105,2.17,0,Middle price
4185,1194066,Upper East Side,40.76703,-73.95413,Entire home/apt,190,21,2,205,2.62,0,Low price
4186,14161597,Upper East Side,40.7638,-73.95547,Entire home/apt,175,21,2,3,0.07,338,Low price
4187,15706724,Upper East Side,40.77851,-73.94985,Entire home/apt,218,38,2,71,1.89,0,Middle price
4188,15663513,Upper East Side,40.76754,-73.96166,Entire home/apt,249,41,2,73,2.0,225,Middle price
4189,5823579,Upper East Side,40.77907,-73.95211,Entire home/apt,140,67,2,148,2.67,325,Low price
4190,27336951,Upper East Side,40.77134,-73.95498,Entire home/apt,350,105,2,40,2.72,235,Middle price
4191,28012942,Upper East Side,40.77936,-73.9518,Entire home/apt,175,108,2,55,3.69,234,Low price
4192,15640345,Upper East Side,40.76397,-73.96245,Entire home/apt,186,130,2,123,3.34,13,Low price
4193,22905091,Upper East Side,40.76365,-73.96683,Entire home/apt,275,183,2,84,3.97,0,Middle price
4194,24080464,Upper East Side,40.76692,-73.95298,Entire home/apt,399,185,2,26,1.33,0,Middle price
4195,21516275,Upper East Side,40.76667,-73.9587,Entire home/apt,200,210,2,62,2.49,160,Middle price
4196,14808832,Upper East Side,40.77544,-73.95577,Entire home/apt,125,216,2,120,3.26,114,Low price
4197,10883053,Upper East Side,40.77617,-73.94677,Entire home/apt,195,219,2,155,3.32,37,Low price
4198,1507845,Upper East Side,40.77006,-73.95441,Entire home/apt,159,240,2,130,1.72,199,Low price
4199,8719522,Upper East Side,40.775,-73.95071,Entire home/apt,190,267,2,31,0.62,111,Low price
4200,1864757,Upper East Side,40.77585,-73.95566,Entire home/apt,600,286,2,49,0.67,100,High price
4201,30040019,Upper East Side,40.77717,-73.95404,Entire home/apt,182,293,2,50,4.07,29,Low price
4202,28914077,Upper East Side,40.77707,-73.95154,Entire home/apt,275,294,2,8,0.58,0,Middle price
4203,21256268,Upper East Side,40.77398,-73.95109,Entire home/apt,170,297,2,62,2.39,44,Low price
4204,29359499,Upper East Side,40.77123,-73.9549,Entire home/apt,185,313,2,3,0.4,30,Low price
4205,24149436,Upper East Side,40.76726,-73.96333,Entire home/apt,165,330,2,42,2.11,0,Low price
4206,30399408,Upper East Side,40.77225,-73.95326,Entire home/apt,70,345,2,29,2.4,1,Low price
4207,21411274,Upper East Side,40.77719,-73.9511,Entire home/apt,139,348,2,62,2.42,0,Low price
4208,24412825,Upper East Side,40.76129,-73.9652,Entire home/apt,175,353,2,54,2.77,0,Low price
4209,9587933,Upper East Side,40.78039,-73.95863,Entire home/apt,166,355,2,11,0.43,0,Low price
4210,13615270,Upper East Side,40.76885,-73.96472,Entire home/apt,160,355,2,61,1.45,11,Low price
4211,20514760,Upper East Side,40.77253,-73.95834,Entire home/apt,200,357,2,3,0.16,0,Middle price
4212,17093180,Upper East Side,40.77058,-73.95358,Entire home/apt,160,357,2,73,2.13,198,Low price
4213,19190579,Upper East Side,40.76715,-73.95857,Entire home/apt,118,361,2,33,1.09,2,Low price
4214,2292366,Upper East Side,40.78103,-73.95069,Entire home/apt,75,361,2,18,0.38,4,Low price
4215,8720655,Upper East Side,40.77243,-73.95016,Entire home/apt,96,362,2,38,0.75,0,Low price
4216,16004740,Upper East Side,40.77878,-73.95056,Entire home/apt,265,364,2,12,0.44,0,Middle price
4217,3258197,Upper East Side,40.76866,-73.95553,Entire home/apt,16,364,2,34,1.95,2,Low price
4218,10089333,Upper East Side,40.76266,-73.95989,Entire home/apt,225,364,2,28,0.65,10,Middle price
4219,21138538,Upper West Side,40.78631,-73.97752,Entire home/apt,199,20,2,30,1.19,346,Low price
4220,15009751,Upper West Side,40.77794,-73.9763,Entire home/apt,280,21,2,32,0.82,160,Middle price
4221,15436871,Upper West Side,40.80173,-73.96175,Entire home/apt,375,23,2,60,1.94,250,Middle price
4222,13431961,Upper West Side,40.7847,-73.97155,Entire home/apt,179,33,2,109,2.64,171,Low price
4223,29171435,Upper West Side,40.78579,-73.97148,Entire home/apt,150,54,2,44,4.09,91,Low price
4224,779838,Upper West Side,40.7982,-73.97173,Entire home/apt,200,54,2,8,0.4,348,Middle price
4225,6134199,Upper West Side,40.78926,-73.96989,Entire home/apt,198,56,2,178,3.23,319,Low price
4226,21311288,Upper West Side,40.77869,-73.97658,Entire home/apt,300,64,2,39,1.58,223,Middle price
4227,12004547,Upper West Side,40.78466,-73.97276,Entire home/apt,200,70,2,150,3.44,0,Middle price
4228,27636889,Upper West Side,40.78837,-73.96821,Entire home/apt,245,70,2,58,3.73,286,Middle price
4229,4325329,Upper West Side,40.78667,-73.96924,Entire home/apt,200,103,2,67,1.07,170,Middle price
4230,13358265,Upper West Side,40.778,-73.97912,Entire home/apt,200,151,2,138,3.35,138,Middle price
4231,27084832,Upper West Side,40.80233,-73.96742,Entire home/apt,350,195,2,24,1.7,146,Middle price
4232,3838375,Upper West Side,40.79903,-73.96451,Entire home/apt,249,196,2,94,1.46,86,Middle price
4233,12051116,Upper West Side,40.79982,-73.96192,Entire home/apt,150,204,2,18,0.42,98,Low price
4234,2835738,Upper West Side,40.77397,-73.98242,Entire home/apt,299,204,2,173,2.54,332,Middle price
4235,13578708,Upper West Side,40.7751,-73.98148,Entire home/apt,300,211,2,15,0.36,153,Middle price
4236,12587017,Upper West Side,40.78434,-73.97867,Entire home/apt,200,274,2,170,3.92,34,Middle price
4237,27544396,Upper West Side,40.79291,-73.97599,Entire home/apt,295,286,2,38,2.45,73,Middle price
4238,26036438,Upper West Side,40.78721,-73.97015,Entire home/apt,350,295,2,26,1.47,152,Middle price
4239,29129902,Upper West Side,40.79566,-73.96954,Entire home/apt,275,305,2,13,0.99,2,Middle price
4240,29492316,Upper West Side,40.78587,-73.97589,Entire home/apt,140,317,2,18,1.33,0,Low price
4241,30183428,Upper West Side,40.79757,-73.96065,Entire home/apt,135,342,2,4,0.35,10,Low price
4242,14093957,Upper West Side,40.77898,-73.9779,Entire home/apt,265,349,2,20,0.5,20,Middle price
4243,25814039,Upper West Side,40.791,-73.97545,Entire home/apt,125,351,2,66,3.67,7,Low price
4244,10105606,Upper West Side,40.77836,-73.9822,Entire home/apt,210,354,2,58,1.21,6,Middle price
4245,22037644,Upper West Side,40.78623,-73.98146,Entire home/apt,110,358,2,36,1.5,1,Low price
4246,24824820,Upper West Side,40.78136,-73.98225,Entire home/apt,160,360,2,28,1.51,8,Low price
4247,24137748,Upper West Side,40.77864,-73.98482,Entire home/apt,140,361,2,41,2.05,4,Low price
4248,12234139,Upper West Side,40.77116,-73.98796,Entire home/apt,143,362,2,32,0.72,0,Low price
4249,14570963,Upper West Side,40.78783,-73.97422,Entire home/apt,375,362,2,47,1.18,0,Middle price
4250,24889615,Upper West Side,40.80439,-73.96755,Entire home/apt,120,364,2,25,1.61,10,Low price
4251,11138823,Wakefield,40.89694,-73.86055,Entire home/apt,90,31,2,214,4.78,349,Low price
4252,19359445,Wakefield,40.90391,-73.85312,Entire home/apt,120,301,2,43,1.48,51,Low price
4253,24366289,Washington Heights,40.85329,-73.9291,Entire home/apt,150,200,2,39,1.97,0,Low price
4254,27010728,Washington Heights,40.85419,-73.93013,Entire home/apt,140,203,2,48,2.9,177,Low price
4255,23294354,Washington Heights,40.84664,-73.93977,Entire home/apt,145,216,2,3,0.15,0,Low price
4256,22122614,Washington Heights,40.85244,-73.9405,Entire home/apt,150,222,2,48,2.03,140,Low price
4257,26258306,Washington Heights,40.85068,-73.9372,Entire home/apt,65,273,2,4,0.44,0,Low price
4258,16054883,Washington Heights,40.86271,-73.92872,Entire home/apt,100,360,2,44,1.24,53,Low price
4259,27604639,Washington Heights,40.85268,-73.92716,Entire home/apt,95,361,2,65,4.18,14,Low price
4260,13427412,West Brighton,40.63163,-74.09297,Entire home/apt,85,90,2,130,3.1,268,Low price
4261,15693063,West Village,40.73088,-74.00378,Entire home/apt,300,18,2,81,2.18,148,Middle price
4262,9577296,West Village,40.74029,-74.00578,Entire home/apt,225,70,2,203,4.18,333,Middle price
4263,5353612,West Village,40.73433,-74.00588,Entire home/apt,250,98,2,197,4.55,272,Middle price
4264,26748151,West Village,40.73865,-74.00662,Entire home/apt,490,186,2,27,1.78,169,Middle price
4265,27189113,West Village,40.73692,-74.00531,Entire home/apt,225,210,2,24,1.49,5,Middle price
4266,25379703,West Village,40.73254,-74.00554,Entire home/apt,310,220,2,75,4.08,12,Middle price
4267,953951,West Village,40.73377,-74.00259,Entire home/apt,299,235,2,66,0.81,6,Middle price
4268,14899111,West Village,40.73537,-74.00209,Entire home/apt,415,244,2,80,2.05,0,Middle price
4269,29707076,West Village,40.7345,-74.00315,Entire home/apt,249,318,2,25,1.96,11,Middle price
4270,8126282,West Village,40.73319,-74.00502,Entire home/apt,205,322,2,68,1.32,303,Middle price
4271,26842735,West Village,40.73384,-74.00819,Entire home/apt,129,346,2,76,4.61,23,Low price
4272,27088944,West Village,40.73894,-74.00108,Entire home/apt,250,350,2,15,0.92,0,Middle price
4273,21771169,West Village,40.72891,-74.00437,Entire home/apt,220,355,2,3,0.13,0,Middle price
4274,27795110,West Village,40.73271,-74.00207,Entire home/apt,220,355,2,16,1.01,3,Middle price
4275,29484503,West Village,40.7374,-74.00409,Entire home/apt,255,360,2,3,0.23,0,Middle price
4276,729841,West Village,40.73616,-74.004,Entire home/apt,200,364,2,23,0.3,0,Middle price
4277,850097,West Village,40.73118,-74.0029,Entire home/apt,235,364,2,98,1.38,9,Middle price
4278,20385467,Westchester Village,40.8372,-73.84345,Entire home/apt,70,214,2,90,3.28,133,Low price
4279,11356941,Williamsburg,40.717,-73.9565,Entire home/apt,349,3,2,54,1.22,1,Middle price
4280,9696139,Williamsburg,40.71753,-73.95742,Entire home/apt,250,3,2,11,0.29,175,Middle price
4281,9934696,Williamsburg,40.71269,-73.94979,Entire home/apt,175,3,2,21,0.44,358,Low price
4282,18506359,Williamsburg,40.71058,-73.96402,Entire home/apt,260,8,2,41,1.32,355,Middle price
4283,3415102,Williamsburg,40.7117,-73.96321,Entire home/apt,500,8,2,48,0.73,363,High price
4284,19553306,Williamsburg,40.71201,-73.96144,Entire home/apt,400,10,2,6,0.21,0,Middle price
4285,14665418,Williamsburg,40.71433,-73.95857,Entire home/apt,295,14,2,92,2.34,328,Middle price
4286,22733533,Williamsburg,40.71297,-73.95657,Entire home/apt,345,20,2,70,3.58,52,Middle price
4287,17520324,Williamsburg,40.71092,-73.96755,Entire home/apt,385,26,2,94,2.82,148,Middle price
4288,12333456,Williamsburg,40.71926,-73.94206,Entire home/apt,199,26,2,33,0.75,307,Low price
4289,4860876,Williamsburg,40.72104,-73.96034,Entire home/apt,295,29,2,81,1.47,348,Middle price
4290,1905865,Williamsburg,40.70727,-73.95459,Entire home/apt,159,48,2,16,0.22,95,Low price
4291,22225555,Williamsburg,40.71672,-73.95819,Entire home/apt,220,49,2,119,4.97,0,Middle price
4292,20874350,Williamsburg,40.71075,-73.9564,Entire home/apt,225,56,2,153,5.73,162,Middle price
4293,3495854,Williamsburg,40.7139,-73.9353,Entire home/apt,140,57,2,152,2.63,312,Low price
4294,10882066,Williamsburg,40.71319,-73.95669,Entire home/apt,185,60,2,134,3.04,184,Low price
4295,14261749,Williamsburg,40.71036,-73.95477,Entire home/apt,180,64,2,138,3.5,0,Low price
4296,4453484,Williamsburg,40.71909,-73.95897,Entire home/apt,250,65,2,122,2.03,318,Middle price
4297,22376093,Williamsburg,40.71339,-73.93896,Entire home/apt,160,70,2,50,2.13,329,Low price
4298,25834338,Williamsburg,40.71767,-73.95902,Entire home/apt,170,72,2,16,0.89,346,Low price
4299,769448,Williamsburg,40.7179,-73.96107,Entire home/apt,232,73,2,332,4.29,282,Middle price
4300,14276565,Williamsburg,40.71051,-73.95587,Entire home/apt,165,77,2,156,3.91,281,Low price
4301,3375448,Williamsburg,40.71122,-73.94985,Entire home/apt,225,83,2,277,4.19,178,Middle price
4302,11656396,Williamsburg,40.71762,-73.94354,Entire home/apt,190,90,2,214,4.75,291,Low price
4303,9410042,Williamsburg,40.71133,-73.96924,Entire home/apt,308,91,2,23,0.51,2,Middle price
4304,18079072,Williamsburg,40.72171,-73.95872,Entire home/apt,175,101,2,158,5.06,239,Low price
4305,20914216,Williamsburg,40.71317,-73.94518,Entire home/apt,90,134,2,5,0.19,122,Low price
4306,22251910,Williamsburg,40.71815,-73.94189,Entire home/apt,190,142,2,68,3.32,246,Low price
4307,7326871,Williamsburg,40.70521,-73.94258,Entire home/apt,140,146,2,4,0.08,0,Low price
4308,1958765,Williamsburg,40.71688,-73.94584,Entire home/apt,250,147,2,92,1.28,339,Middle price
4309,19876641,Williamsburg,40.71983,-73.9592,Entire home/apt,210,188,2,23,0.8,0,Middle price
4310,13478244,Williamsburg,40.71983,-73.95675,Entire home/apt,195,194,2,170,4.15,0,Low price
4311,11693193,Williamsburg,40.70998,-73.94854,Entire home/apt,225,196,2,131,2.9,156,Middle price
4312,3695725,Williamsburg,40.71621,-73.95642,Entire home/apt,375,197,2,127,1.99,165,Middle price
4313,27928809,Williamsburg,40.71153,-73.94557,Entire home/apt,104,202,2,10,0.7,141,Low price
4314,1157522,Williamsburg,40.71813,-73.95981,Entire home/apt,212,206,2,64,1.05,332,Middle price
4315,17212052,Williamsburg,40.71262,-73.96251,Entire home/apt,199,207,2,44,1.3,0,Low price
4316,8763502,Williamsburg,40.70894,-73.94554,Entire home/apt,150,207,2,218,4.43,148,Low price
4317,29332195,Williamsburg,40.71958,-73.95247,Entire home/apt,99,209,2,45,3.44,157,Low price
4318,29558285,Williamsburg,40.72198,-73.94992,Entire home/apt,180,210,2,66,5.25,124,Low price
4319,6445173,Williamsburg,40.71106,-73.94918,Entire home/apt,250,211,2,199,3.61,315,Middle price
4320,19825152,Williamsburg,40.7111,-73.9487,Entire home/apt,175,213,2,120,4.11,112,Low price
4321,15232776,Williamsburg,40.71958,-73.96123,Entire home/apt,350,222,2,21,0.55,97,Middle price
4322,1290336,Williamsburg,40.71787,-73.95585,Entire home/apt,295,223,2,125,1.63,194,Middle price
4323,1467238,Williamsburg,40.71915,-73.94061,Entire home/apt,165,238,2,80,1.19,0,Low price
4324,4629138,Williamsburg,40.71395,-73.95844,Entire home/apt,150,239,2,37,0.62,140,Low price
4325,9152795,Williamsburg,40.71083,-73.96401,Entire home/apt,120,254,2,213,4.27,308,Low price
4326,23632853,Williamsburg,40.70984,-73.9433,Entire home/apt,175,264,2,5,0.36,85,Low price
4327,24492814,Williamsburg,40.71514,-73.9641,Entire home/apt,140,266,2,62,3.38,66,Low price
4328,15190865,Williamsburg,40.70778,-73.94884,Entire home/apt,170,269,2,110,3.02,145,Low price
4329,23108652,Williamsburg,40.71147,-73.96,Entire home/apt,325,270,2,7,0.42,196,Middle price
4330,12148081,Williamsburg,40.71265,-73.96574,Entire home/apt,420,276,2,43,0.99,82,Middle price
4331,19829879,Williamsburg,40.7124,-73.96342,Entire home/apt,260,280,2,17,0.63,71,Middle price
4332,6571039,Williamsburg,40.70723,-73.95515,Entire home/apt,90,286,2,88,1.84,0,Low price
4333,21946495,Williamsburg,40.71515,-73.95231,Entire home/apt,160,294,2,83,3.6,62,Low price
4334,29982557,Williamsburg,40.71841,-73.94343,Entire home/apt,174,297,2,50,3.99,67,Low price
4335,1802838,Williamsburg,40.71875,-73.94935,Entire home/apt,245,311,2,19,0.81,0,Middle price
4336,8662997,Williamsburg,40.71871,-73.95862,Entire home/apt,285,316,2,57,1.16,3,Middle price
4337,13583633,Williamsburg,40.71307,-73.95084,Entire home/apt,185,316,2,56,1.35,17,Low price
4338,24845719,Williamsburg,40.71136,-73.9562,Entire home/apt,215,317,2,18,0.98,148,Middle price
4339,2178294,Williamsburg,40.71328,-73.95154,Entire home/apt,140,319,2,6,0.09,0,Low price
4340,30144719,Williamsburg,40.71361,-73.95703,Entire home/apt,195,322,2,9,1.11,1,Low price
4341,16453520,Williamsburg,40.7083,-73.94933,Entire home/apt,100,326,2,45,1.32,178,Low price
4342,15927523,Williamsburg,40.71463,-73.96474,Entire home/apt,250,328,2,56,1.53,7,Middle price
4343,30460675,Williamsburg,40.7066,-73.94625,Entire home/apt,150,337,2,17,1.41,38,Low price
4344,28912768,Williamsburg,40.71814,-73.95517,Entire home/apt,180,340,2,4,0.28,7,Low price
4345,23852718,Williamsburg,40.71549,-73.95579,Entire home/apt,200,341,2,20,1.12,3,Middle price
4346,30468177,Williamsburg,40.7198,-73.95741,Entire home/apt,150,342,2,16,1.42,0,Low price
4347,16204030,Williamsburg,40.71422,-73.95732,Entire home/apt,175,342,2,87,2.46,14,Low price
4348,29683957,Williamsburg,40.719,-73.96419,Entire home/apt,250,344,2,2,0.18,0,Middle price
4349,25281618,Williamsburg,40.71477,-73.96145,Entire home/apt,250,347,2,24,1.33,0,Middle price
4350,3895930,Williamsburg,40.71959,-73.94795,Entire home/apt,116,349,2,47,0.73,35,Low price
4351,22438742,Williamsburg,40.7089,-73.95632,Entire home/apt,150,351,2,9,0.43,0,Low price
4352,20177584,Williamsburg,40.72025,-73.9436,Entire home/apt,156,352,2,110,3.86,37,Low price
4353,29202087,Williamsburg,40.72004,-73.95424,Entire home/apt,199,353,2,11,0.89,0,Low price
4354,20726517,Williamsburg,40.70929,-73.95381,Entire home/apt,195,355,2,9,0.35,0,Low price
4355,20532490,Williamsburg,40.70743,-73.96786,Entire home/apt,150,357,2,8,0.29,0,Low price
4356,13201181,Williamsburg,40.71351,-73.95848,Entire home/apt,319,357,2,54,1.28,121,Middle price
4357,21836176,Williamsburg,40.70894,-73.94847,Entire home/apt,100,358,2,21,0.89,0,Low price
4358,16192835,Williamsburg,40.70729,-73.93129,Entire home/apt,175,358,2,48,1.34,0,Low price
4359,14382631,Williamsburg,40.71208,-73.96256,Entire home/apt,147,358,2,53,1.33,18,Low price
4360,28454118,Williamsburg,40.70807,-73.95681,Entire home/apt,140,361,2,6,0.42,0,Low price
4361,19449463,Williamsburg,40.7135,-73.94147,Entire home/apt,125,362,2,82,2.81,0,Low price
4362,21814906,Williamsburg,40.70592,-73.93513,Entire home/apt,165,363,2,7,0.29,0,Low price
4363,20900400,Williamsburg,40.71967,-73.96001,Entire home/apt,195,364,2,8,0.29,3,Low price
4364,21966432,Windsor Terrace,40.65325,-73.97868,Entire home/apt,100,25,2,86,3.55,340,Low price
4365,2927005,Windsor Terrace,40.65541,-73.9761,Entire home/apt,200,151,2,44,0.84,176,Middle price
4366,26385398,Windsor Terrace,40.66154,-73.98283,Entire home/apt,230,228,2,59,3.63,188,Middle price
4367,5409372,Windsor Terrace,40.65497,-73.97459,Entire home/apt,120,269,2,17,0.3,0,Low price
4368,20147628,Windsor Terrace,40.65783,-73.98236,Entire home/apt,150,269,2,7,0.42,62,Low price
4369,21106349,Windsor Terrace,40.65853,-73.98301,Entire home/apt,175,298,2,78,3.87,163,Low price
4370,27900847,Windsor Terrace,40.66047,-73.98244,Entire home/apt,154,354,2,20,1.3,8,Low price
4371,14142298,Woodhaven,40.6905,-73.85612,Entire home/apt,85,198,2,86,2.12,70,Low price
4372,13669391,Woodlawn,40.89984,-73.86902,Entire home/apt,85,38,2,58,1.41,324,Low price
4373,29980934,Woodside,40.74951,-73.90787,Entire home/apt,100,31,2,49,4.38,66,Low price
4374,3325617,Woodside,40.74549,-73.90872,Entire home/apt,105,219,2,234,3.54,0,Low price
