,id,latitude,longitude,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,clusters,cluster
11234,1148144,40.80421,-73.94037,47,0,1,7,0.09,354,1,purple
11235,26681364,40.75544,-73.99511,99,0,1,5,0.32,355,0,pink
11236,1221962,40.74389,-73.99159,135,0,1,17,0.23,363,1,purple
11237,11486357,40.8285,-73.94889,87,0,1,3,0.22,365,2,dark purple
11238,26414834,40.75561,-73.99543,99,2,1,4,0.48,352,0,pink
11239,24779271,40.72745,-73.98537,200,2,1,1,0.05,363,0,pink
11240,2023577,40.80034,-73.96638,105,2,1,36,0.5,363,1,purple
11241,5857519,40.82862,-73.94706,86,2,1,12,0.24,364,1,purple
11242,28452001,40.75417,-73.99578,99,3,1,5,0.37,354,0,pink
11243,13926664,40.74798,-73.99532,85,4,1,88,2.22,0,2,dark purple
11244,22440046,40.72167,-73.98066,125,4,1,11,0.85,240,0,pink
11245,15447090,40.74698,-73.97218,205,4,1,26,0.86,343,2,dark purple
11246,16393191,40.74786,-73.99652,85,4,1,93,2.58,351,2,dark purple
11247,23980622,40.81312,-73.95364,65,4,1,12,0.58,359,0,pink
11248,29316421,40.76481,-73.96001,175,5,1,9,0.68,280,0,pink
11249,28894636,40.7543,-73.99697,99,5,1,12,0.85,331,0,pink
11250,26108336,40.75587,-73.99724,99,5,1,13,0.9,348,0,pink
11251,3782441,40.7311,-74.00014,170,6,1,25,0.46,203,1,purple
11252,29904741,40.74942,-73.99593,85,6,1,42,3.43,349,0,pink
11253,26385197,40.75577,-73.99687,99,6,1,4,0.24,354,0,pink
11254,16506579,40.74788,-73.99615,85,6,1,120,3.37,356,2,dark purple
11255,9637937,40.72043,-73.98916,125,7,1,114,2.64,345,1,purple
11256,10482409,40.74896,-73.99657,85,7,1,173,3.82,350,2,dark purple
11257,28286101,40.76561,-73.98387,99,7,1,82,5.67,351,0,pink
11258,26355142,40.75505,-73.99531,99,7,1,8,0.47,353,0,pink
11259,28313685,40.75545,-73.99652,99,7,1,6,0.41,356,0,pink
11260,3849226,40.72569,-74.00331,139,7,1,62,0.98,356,1,purple
11261,9713997,40.72145,-74.00231,215,7,1,21,0.87,363,1,purple
11262,12265378,40.71909,-73.98473,150,9,1,58,1.33,333,2,dark purple
11263,26802372,40.7557,-73.99668,99,9,1,22,1.33,341,0,pink
11264,9613465,40.79622,-73.97059,109,10,1,128,2.62,0,1,purple
11265,27546132,40.75526,-73.99719,99,10,1,5,0.32,350,0,pink
11266,26681846,40.75492,-73.99563,99,10,1,12,0.77,355,0,pink
11267,1480002,40.71862,-73.99154,125,11,1,1,0.01,352,1,purple
11268,25810744,40.75554,-73.99702,99,11,1,6,0.39,353,0,pink
11269,7860155,40.76312,-73.96624,89,12,1,161,3.12,0,1,purple
11270,10233196,40.83473,-73.93858,77,12,1,98,2.24,152,1,purple
11271,20356917,40.80041,-73.95401,70,12,1,92,3.3,347,2,dark purple
11272,1971540,40.77021,-73.98721,150,13,1,171,2.51,0,1,purple
